model_id,model_name,unique_activities,category
2ddc934ffd1a46efa5f116bfd5e0d9bb,Verify client finances,"['Check debts', 'Make income inquiry']",Banking
2ddcefff679f4225907518cffca6a9ea,Revoke,"['Submit request to revoke access', 'Removes users access']",Other
2dde364630a74647ad03d42d47f836a4,Current CR Process High Level,"['Netsol provides high level Estimates Class A) if required', 'Copying information and attachments to HD Helpdesk', 'Co attaches BRD, email to CS/ Market and update Sharepoint', 'Netsol to do CR development and shipment', 'RS Process FS Process EST Process', 'Market to test CR and deploy to PROD', 'Market raises CR and assign Ticket to SD through CISM', 'Copying information and attachments to JIRA', 'Co does initial screening and uploads information to Sharepoint for approval', 'CAB approves the CR']",Other
2de1112386434a779441454c0963a9ef,Registration process,"['Call Vaccinees to register', 'Double check information', 'Register vaccinee']",Life sciences and healthcare
2de3789ddc4c4278becc534f29b28b72,[CT] Methodo,"['Subprocess (Step 3)', 'Step 1', 'Step 2']",Other
2de5741a76bc49f595dfcbfe1d182e4f,Phase 1.2 Modification_of_order,"['Update purchase order', 'Clarify purchase order']",Other
2de5ab83980b4385b75bf90e27dbbc9e,Aufgabe 3.3  (Kopie),"['verify repayment agreement', 'Check if home insurance plan is requested', 'send home insurance quote', 'send acceptance pack']",Insurance
2de5b1a49139401d98e5900700bcac13,New Process,"['Prepare Cocktail', 'Prepare Meal', 'pack order', 'Review Order']",Other
2de82f7559524736b2005a3977a2f3b0,Check Type 1,"['Review Type', 'Check Symptoms', 'Check Close Contact', 'Check Overseas Travel']",Other
2dea89a7b9ec45f8be9287e2988fab99,proces diagram,"['Registratie reservering', 'Controle annuleringen', 'Facturering']",Travel and transportation
2deca9c2c70e467fa9f83ab43178b8a8,RICHIESTA PREVENTIVO (4.1),"['RESTITUISCI AL CLIENTE', 'CONTROLLO COMPLETEZZA APPLICAZIONE']",Other
2defeec316594db4a85239c79fa0dc68,Edit Audition Video,"['Edit Video To Include Dance, Jane Doe and Introduction', 'Upload to Public You Tube', 'Upload to Private You Tube Playlist', 'Determine If Applicant Singing', 'Edit Video For Wildcard Competition', 'Edit Video To Include Dance and Introduction']","Media, sports, and entertainment"
2df55ba27ed345c7ac75770989fc1975,R&D Month-end Process,"['3. Workday 2', '1. Before month-end', '2. Workday 1', '3. Workday 2 to 4']",Other
2df6c8447deb42bda55faabe04479147,Figure 3.4_Jane Doe,"['post invoice', 're-send invoice to customer', 'park invoice', 'block invoice', 'Check invoice for mismatches']",Other
2dfe68c3c46e438492096b5685126a83,Respond to adverse reaction,"['Make observations', 'Bring to resuscitation area', 'Ensure another clinician observes vaccinees', 'Provide necessary treatment', 'Call in senior clinic clinician']",Life sciences and healthcare
2e0777b641b24e3a863a2a7f9613acca,New Process,"['Perform Assessment', 'Check Document', 'Notify About Outcome', 'Authorize Repair', 'Check Insurance Policy', 'Register Claim', 'Schedule Payment', 'Reject Claim']",Insurance
2e08ce264a0e4adfaa42212e7cb738ee,Incident Administration,"['Enter the data', 'Submit time/cost sheets weekly']",Other
2e11dc1e951e4ad6b4e4aec4b168ea46,P_Process Definition,"['Subprocess (1.0 Capture)', 'Subprocess (3.0 Due Diligence)', 'Subprocess (4.0 Fulfillment)', 'Subprocess (2.0 Enrich)']",Other
2e131643897049ac85a998c436e2d9bf,Stonehaven - Stitching,"['Prefit Shoe Components', 'Distribute Joined Shoe Kits', 'Distribute Prefit Kits', 'Distribute Incomplete Kit', 'Return Prefitted Shoe to Supervisor', 'Ornament Shoe Components', 'Return Joined Shoe to Supervisor', 'Join Shoe Components', 'Return Ornamented Shoe to Supervisor', 'Transfer Stitched Shoe to steaming']",Consumer products
2e15b19af51b4840a5899abde34c3bee,Saharat-W2,"['Enjoy The Meal', 'Order Appetizer', 'Order the largest Pizza', 'Go to Pizza Shop', 'Order the smallest Pizza']",Other
2e1624711b254e808a1330e9b7fd3930,Loan Application Part 2,"['Calculate interest rate', 'Check Credit Status', 'Send results back to Clerk', 'Print results and add additional documents', 'Write down loan application', 'Write down interest rate']",Banking
2e18c9e9a34346ca941ae2a7497b67c2,New Process,"['Settlement Recommendation', 'Checking of the recommendation', 'Claim Examined']",Insurance
2e1aafbf393d444e8e953e79e8563787,W4-P1(TIMER EVENT) TRAVEL,"['PACK SUITCASE', 'BOOK FLIGHT and HOTEL', 'CHOOSE DESTINATION']",Travel and transportation
2e1dd2a475f545769524d061315f3726,Procurement Process,"['Create Purchase Requisition', 'Create Goods receipt', 'Pay to Vendor', 'Create Purchase Order', 'Invoice Verification']",Other
2e21d8a78e91419ab25f0155c12dcb8d,April_Okoukoni_Assignment_8_Sales_Sub-process,"['Create sales order', 'Send to customer for feedback', 'Receive feedback']",Retail
2e2614987de44b7b9039accdd120b11f,Acquire information,"['Request the teacher and student information', 'Send the parent information to school', 'Categorize data to each type (student, teacher, parent)', 'Send the student, teacher, and parent information to Boonpoint marketer', 'Send categorize data to software development team', 'Request the parent information']",Higher education and research
2e26d4b1ebc444a39b385bf19b8fdc37,Data Analysis and Investigation,"['Identify gaps and relevant issues', 'Interpretation, Summarisation and Results Presentation', 'Apply Method and Statistical Analysis', 'Select appropriate method to address research question', 'Check suitability of Data Normality, Variable type, applicable Methods']",Higher education and research
2e27ae9ddecd46fbabb90e0a2a6cc02e,BPM3-4.4,"['Select Production Order', 'Navigate to goods issue', 'Select Movement Type', 'Execute Goods Issue Post and Save', 'Select Storage Location']",Industrial manufacturing
2e2b3e46a2da403084eae737e38e8b5b,Figure 3.1_Jane Doe,"['Ship Product', 'Archive Order', 'Receive Payment', 'Get shipment address', 'Emit invoice', 'Confirm order']",Retail
2e2d79d8402347bd8a74e098447b80c5,W4-P1(START-TIMER-EVENT),"['Store backup in managers room', 'Backup server database']",Other
2e2fa7fb00ae45d88b96747bf7d02c2c,Petri net from Alpha algorithm: Paper review,"['Ask for review', 'Invite reviewers', 'Collect', 'Conclude', 'Invite additional reviewers', 'Decide']",Higher education and research
2e3364a063c64110b90cca0c96edc748,Start of the session,"['Photo shoot', 'Upload pictures to file server']",Other
2e35e4986af9419d860002490f6f927d,Development / Production AND Testing & Acceptance,"['Documentation of product/enabler available Deliverable', 'Tests conducted and documented according to Test Plan and Test Scope Deliverable', 'Product/ Enabler deployed on PRE-PROD-environment (or feature toggle on PROD) Deliverable', 'Specific Resource Plan for Rollout and Operations Deliverable', 'Definition of Done accomplished Deliverable', 'User Acceptance Test conducted and documented Deliverable', 'submit Deliverables', 'Approve Gate']",High tech
2e35f6fff85e440f9a61d50f9f56086e,exercise 63,"['create invitation list', 'Organize party', 'Send list', 'Confirmation']",Other
2e3d371791fb49a98415fde698f11d5a,Official Application Process (Edit) (1) 5 (Copy),"['Fill in required information', 'Subprocess (Upload documents)', 'Download PDF']",Other
2e40302daa884c52b65b798c967bf355,Analyze sales,"['Write solution', 'Record problem why customer cancle order', 'Check each customers order', 'Summary', 'Analyze sales', 'Record']",Retail
2e433f7f40c040dd99c9375308ec4972,12345678,"['Assess competency', 'Perform interview/s', 'Assess short listing', 'Recommend approved candidates', 'Conduct reference/s check']",Other
2e447b3bf5f240e5aa7ccf63c8a40854,InstructionsWeek5.2,"['Send ID to tourist', 'Recieves payment', 'Recieves package from applicant', 'Checks ID', 'Sends bill to customer', 'Stamps ID', 'Determines price of visa']",Travel and transportation
2e44993a4ac34425a34c81675cc7c501,Po Test,"['Receive PO', 'Send goods', 'Check PO']",Other
2e44cc048c9249de9758a283ee6f204b,I.04.1.1 Pra Audit Kepatuhan,"['Subprocess (Audit Plan)', 'Subprocess (Usulan objek audit)', 'Subprocess (Profiling risiko)']",Government
2e4548a3ecb54cc2b6357db0d5ce6cc5,Exercise1_1Startevent,"['turn on oven', 'take ready meal out of oven', 'prepare ready meal', 'put ready meal in oven']",Other
2e466153a57f44babd320685a34beb31,W1-(SELECTIVE)(OWN_EG),"['PROCEED TO DEPARTURE LEVEL', 'PASS THRU SECURITY CHECK', 'PROCEED TO SECURITY CHECK', 'SCAN LUGGAGE']",Travel and transportation
2e48c3827b7b47b5ac198e11b78491c9,12345678_rev2,"['Receive Notification of Advertised Position', 'Send Applications']",Other
2e4fd802b891437ea567854dca66a48b,ECS Buisness process,"['Publish a trip/event', 'Send reminder Mails', 'Send google form Trip/Event', 'Student booking process', 'Student registration', 'transfer/accommodation organization', 'Open trip for booking', 'Prepare a Trip/Event']",Travel and transportation
2e50bdf306a847b2be8ca905764d7b13,"Build, Assemble, Configure and Test Components","['Subprocess (Configure and Test Laser Unit)', 'Build Components', 'Assemble Components to Laser Unit']",High tech
2e51e146878143abb55eb4f2fd351d9c,InsureITClaimsHandling,"['Claim Assessment and Notification', 'Claim Entry and Verification']",Insurance
2e58539e136144b88a75c0a43dffbac1,Compute repair 2,"['Send message to the customer', 'Write the bills in the books', 'Check if the computer can be repaired', 'Send the computer back', 'Send bills', 'Fixing the computer']",Other
2e5affc89fd74ff0b120bf20a74dbf92,Bank account prova 2,"['Application Details Check', 'Obtain Documentation']",Banking
2e5eaa9f79ae4851b8aece6c4ba3642d,Delivery process (Copy),"['create delivery document', 'deliver products', 'Pick goods', 'Post goods issue', 'Pack goods']",Logistics/Wholesale distribution
2e5ed36586624936ae068c0237088d4c,Committee assessment verbeterd,"['Read and evaluate motivation letter', 'Review ranking', 'Extract and convert GPA', 'Make preliminary ranking', 'Perform plagiarism check', 'Send ranked lists']",Higher education and research
2e678199a2014554bc3a3de2c911a7ad,Drill product,"['Place product on drill trolley', 'Transport drill trolley to saw area', 'Check requirements in ERP', 'Drill product']",Industrial manufacturing
2e692a9c853b449ca4a9bdb266eabc23,Marketing,"['Publish Instagram content', 'Publish Facebook content', 'Open social media', 'Publish Twitter content', 'Plan social media content', 'Log off from social media', 'Solve customer inquiries']",Consumer products
2e6954669b444bceac957ae84dd36728,New Process,"['assent completed', 'Risk is assessed', 'customer notified', 'simple assessment', 'Advanced assessment']",Other
2e6bcbaa01aa4b739123e5872cbc824f,Finish order (Copy),"['Draft invoice for customer', 'Print and file invoice', 'Send all documents to bank', 'Check payment', 'Send all documents to customer', 'Ship order in ERP system', 'Prepare billing and other forms']",Retail
2e6db3b6e13440788c255ad1e293a88b,W1-P2(XOR)VER3(SCHOOL),"['CYCLE TO SCHOOL', 'DRIVE TO SCHOOL', 'ATTEND CLASS', 'GET READY TO SCHOOL']",Other
2e7557057c1740eb866c08c6efe8eaf2,Announce event,"['Create event', 'Announce in website and application']",Other
2e760daa4f554c84bb1f1e93a35c0240,2.3 Assess Valuation (Level 3),"['Order Customer Reference Report', 'Order Company And Title Search Report', 'Record Valuation Assessment', 'Evaluate Valuation']",Other
2e7c61c3cb2c434ebe2230ed8b410ed9,Week 3 Modelling example,"['Receive payment', 'Obtain shipping address', 'Producing invoice', 'Check stock availability', 'Archive order', 'Retrieve item from warehouse', 'Confirm order', 'Ship product']",Retail
2e80560f94c048d38d945b4723d1410e,New Process,"['Make an appointment', 'Get patient information', 'Do the treatment', 'Announce the room', 'Give the treatment results', 'Send the patient information', 'Receive the medical record', 'Sent the medical record', 'Receive patient information', 'Create the treatment invoice']",Life sciences and healthcare
2e85dc8b34474481adec71fd9903e87f,Repair process - version 2,"['Repair the computer', 'Process the invoice', 'Confirm the payment', 'Prepare an email']",Other
2e8d4c3a7d3f4f85a3e1143f4d2c481f,New Process,"['Make invoice', 'Send invoice with delivery date', 'Change production', 'Enter order into system', 'Schedule shipment']",Logistics/Wholesale distribution
2e9397380a8c4a33a71d4f361a0743ec,Deliver and receive payment,"['Receive prescription', 'Ask customer for payment']",Life sciences and healthcare
2e9693b646154936ab9953836e58c17a,Vehicle Inspection and Emissions Testing,"['Inspection Base 4', 'Customer Arrival and Check-in', 'Record Results in Database', 'Inspection Base 3', 'Inspection and Emissions Test Base 2']",Other
2e974a7ca55a4433bed070cf3cb7b396,Repair Example,"['Archive Repair', 'Analyze Defect', 'Subprocess (Repair Defect)', 'Restart Repair', 'Register Defect']",Other
2e97bb1cd15e43ba92dba9caede30b36,Register and log into the system (Copy),"['Make sure the authority of the users', 'Login to the system', 'Active the account', 'Require the user information', 'Complete the registration form', 'Apply new account of CONTROL SYSTEM', 'Send the active email to user']",Other
2e9cff5b120f40349ec82fbf544d16d9,Order ticket (in-house terminal),"['Select ticket from catalog', 'Select amount', 'Select date', 'Select payment method', 'Print tickets', 'Pay order', 'Confirm order']",Other
2e9d097f958447e694df5ab733d71d7f,Start Selection procedure,"['Score based on reference letters', 'Get Final Score', 'Score based on other studies', 'Score based on academic results', 'Score based on cover letter', 'Score based on Domain of the bachelor', 'Score based on professional experience']",Higher education and research
2e9f627d3fc14b0f92ba2ccdbff278cf,Base 4 Inspection,"['Checking for abnormalities', 'Drove to the hoist', 'Tie, steering, suspension, and frame check', 'Raised the vehicle']",Automotive
2e9fb463e0a14a5ebc471c06da4b860b,New Process,"['Vitaly', 'Jane Doe']",Other
2e9fc43a218f4cb8b01337c941cb5736,Purchase Requisition Approval Process,"['Send out Pre-approved Purchase Request Form', 'Match Item With Pre-approved Purchasing Item List', 'Process the Purchase Requisition Form', 'Normal Purchase Process']",Professional services
2ea3a0d2cd034cb9a55e2ddf8bd2d9f3,Business Process Model for the Current State of Practice(without EHR),"['store medical records in book', 'check and diagnosis by doctor', 'Patients medical record check', 'payment and bills', 'Appointment confirmed', 'Give consultation and prescription']",Life sciences and healthcare
2ea56da7ed6644aaa8473564a83fec73,12345678,"['Return Result', 'Process Request', 'Initiate']",Other
2ea5ff9bcdd3494b9b827346cf64ede9,Prepare e-mail,"['Attach sheet to mail', 'create individual texts']",Other
